Signal_efficiency,Background_rejection
9.999999999999998,9.999999999999998
9.999999999999998,9.999999999999998
9.999999999999998,9.999999999999998
9.999999999999998,9.999999999999998
9.999999999999998,9.999999999999998
9.999999999999998,9.999999999999998
9.999999999999998,9.999999999999998
9.999999999999998,9.999999999999998
9.999999999999998,9.999999999999998
9.999999999999998,9.999999999999998
9.999999999999998,9.999999999999998
9.999999999999998,9.999999999999998
9.999999999999998,9.999999999999998
9.999999999999998,9.999999999999998
9.999999999999998,9.999999999999998
9.999999999999998,9.999999999999998
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
4.999999999999999,4.999999999999999
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
3.333333333333332,3.333333333333332
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
2.4999999999999996,2.4999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.9999999999999996,1.9999999999999996
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.6666666666666665,1.6666666666666665
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.4285714285714284,1.4285714285714284
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.25,1.25
1.1111111111111112,1.1111111111111112
1.1111111111111112,1.1111111111111112
1.1111111111111112,1.1111111111111112
1.1111111111111112,1.1111111111111112
1.1111111111111112,1.1111111111111112
1.1111111111111112,1.1111111111111112
1.1111111111111112,1.1111111111111112
1.1111111111111112,1.1111111111111112
1.1111111111111112,1.1111111111111112
1.1111111111111112,1.1111111111111112
1.1111111111111112,1.1111111111111112
1.1111111111111112,1.1111111111111112
1.1111111111111112,1.1111111111111112
